Unnamed: 0 ,id ,date ,price ,bedrooms ,bathrooms ,sqft_living ,sqft_lot ,floors ,waterfront ,view ,condition ,grade ,sqft_above ,sqft_basement ,yr_built ,yr_renovated ,zipcode ,lat ,long ,sqft_living15 ,sqft_lot15
1198 ,3996900160 ,20140708T000000 ,277000.0 ,2 ,1.0 ,770 ,8149 ,1.0 ,0 ,0 ,3 ,6 ,770 ,0 ,1948 ,0 ,98155 ,47.7458 ,-122.298 ,1160 ,8149
1199 ,5561400340 ,20140605T000000 ,630000.0 ,4 ,3.75 ,4610 ,40202 ,1.0 ,0 ,0 ,4 ,10 ,2500 ,2110 ,1980 ,0 ,98027 ,47.4599 ,-122.0 ,3050 ,41056
1200 ,11900140 ,20140509T000000 ,254000.0 ,3 ,2.5 ,1850 ,4597 ,2.0 ,0 ,0 ,3 ,8 ,1850 ,0 ,2003 ,0 ,98042 ,47.3755 ,-122.136 ,2210 ,5000
1201 ,6071600340 ,20141113T000000 ,472800.0 ,3 ,2.25 ,1840 ,8400 ,1.0 ,0 ,0 ,3 ,8 ,1290 ,550 ,1961 ,0 ,98006 ,47.5497 ,-122.172 ,2110 ,8400
1202 ,1231000510 ,20140922T000000 ,263000.0 ,3 ,1.75 ,1490 ,3800 ,1.0 ,0 ,0 ,3 ,6 ,700 ,790 ,1913 ,0 ,98118 ,47.5554 ,-122.27 ,2180 ,4000
1203 ,1231000510 ,20150504T000000 ,510000.0 ,3 ,1.75 ,1490 ,3800 ,1.0 ,0 ,0 ,3 ,6 ,700 ,790 ,1913 ,0 ,98118 ,47.5554 ,-122.27 ,2180 ,4000
1204 ,7683800192 ,20141107T000000 ,179950.0 ,3 ,1.0 ,960 ,10125 ,1.0 ,0 ,0 ,4 ,7 ,960 ,0 ,1952 ,0 ,98003 ,47.3335 ,-122.305 ,1250 ,9769
1205 ,4123400340 ,20141203T000000 ,525000.0 ,4 ,2.25 ,1580 ,7307 ,1.0 ,0 ,0 ,3 ,8 ,1160 ,420 ,1973 ,0 ,98027 ,47.569 ,-122.086 ,2020 ,7458
1206 ,5458300685 ,20140520T000000 ,479000.0 ,3 ,2.5 ,1260 ,889 ,3.0 ,0 ,0 ,3 ,8 ,1260 ,0 ,2008 ,0 ,98109 ,47.6277 ,-122.345 ,1340 ,1324
1207 ,194000505 ,20140904T000000 ,651000.0 ,3 ,2.0 ,1940 ,6440 ,1.0 ,0 ,2 ,5 ,7 ,970 ,970 ,1940 ,0 ,98116 ,47.5664 ,-122.389 ,1730 ,4640
1208 ,3885804305 ,20140911T000000 ,949000.0 ,4 ,1.75 ,2490 ,7834 ,1.0 ,0 ,3 ,4 ,8 ,1240 ,1250 ,1958 ,0 ,98033 ,47.6851 ,-122.209 ,3210 ,7834
1209 ,3971700560 ,20150421T000000 ,392400.0 ,5 ,2.5 ,2520 ,27951 ,1.5 ,0 ,0 ,3 ,7 ,1890 ,630 ,1942 ,1970 ,98155 ,47.7733 ,-122.318 ,1830 ,14373
1210 ,8585400135 ,20141105T000000 ,585000.0 ,4 ,1.75 ,1760 ,5356 ,1.0 ,0 ,0 ,4 ,7 ,920 ,840 ,1950 ,0 ,98115 ,47.679 ,-122.288 ,1680 ,5184
1211 ,8691500990 ,20141212T000000 ,460000.0 ,4 ,2.5 ,4190 ,7504 ,2.0 ,0 ,0 ,3 ,7 ,4190 ,0 ,2004 ,0 ,98058 ,47.4394 ,-122.114 ,2480 ,6727
1212 ,2770606685 ,20140813T000000 ,470000.0 ,3 ,1.0 ,1170 ,4400 ,1.0 ,0 ,0 ,3 ,7 ,870 ,300 ,1951 ,0 ,98199 ,47.6584 ,-122.391 ,1240 ,4400
1213 ,8856971000 ,20150406T000000 ,245000.0 ,3 ,2.5 ,1600 ,4271 ,2.0 ,0 ,0 ,3 ,7 ,1600 ,0 ,2003 ,0 ,98038 ,47.386 ,-122.036 ,1520 ,3225
1214 ,1026049082 ,20141125T000000 ,500000.0 ,4 ,2.0 ,2760 ,27631 ,2.0 ,0 ,0 ,4 ,8 ,1800 ,960 ,1978 ,0 ,98155 ,47.7484 ,-122.291 ,2490 ,13158
1215 ,2095800400 ,20141113T000000 ,455000.0 ,3 ,2.5 ,2090 ,8653 ,2.0 ,0 ,0 ,3 ,8 ,2090 ,0 ,1989 ,0 ,98011 ,47.7498 ,-122.184 ,2090 ,6396
1216 ,7852030240 ,20150408T000000 ,485500.0 ,4 ,2.5 ,2320 ,3974 ,2.0 ,0 ,0 ,3 ,7 ,2320 ,0 ,1999 ,0 ,98065 ,47.532 ,-121.88 ,2620 ,4539
1217 ,6321000045 ,20141222T000000 ,1875000.0 ,5 ,3.25 ,4110 ,7920 ,2.0 ,0 ,3 ,3 ,9 ,3150 ,960 ,1921 ,0 ,98122 ,47.617 ,-122.282 ,3890 ,7800
1218 ,3751600030 ,20140717T000000 ,100000.0 ,2 ,1.0 ,770 ,17334 ,1.0 ,0 ,0 ,3 ,7 ,770 ,0 ,1978 ,0 ,98001 ,47.2997 ,-122.269 ,1480 ,17334
1219 ,4046500510 ,20140905T000000 ,307000.0 ,3 ,1.75 ,1410 ,16105 ,1.0 ,0 ,0 ,3 ,7 ,1410 ,0 ,1982 ,0 ,98014 ,47.6927 ,-121.913 ,1550 ,18615
1220 ,8029520240 ,20141010T000000 ,475000.0 ,4 ,3.5 ,3660 ,14401 ,2.0 ,0 ,0 ,3 ,10 ,2660 ,1000 ,1994 ,0 ,98023 ,47.3076 ,-122.396 ,2780 ,10653
1221 ,7016310030 ,20150219T000000 ,330000.0 ,4 ,2.5 ,2180 ,7210 ,1.0 ,0 ,0 ,3 ,7 ,1190 ,990 ,1972 ,0 ,98011 ,47.7419 ,-122.181 ,2070 ,7210
1222 ,1238500451 ,20150209T000000 ,130000.0 ,3 ,1.0 ,1110 ,7520 ,1.0 ,0 ,0 ,4 ,7 ,1110 ,0 ,1960 ,0 ,98033 ,47.683 ,-122.176 ,1440 ,8400
1223 ,4401150070 ,20140623T000000 ,320000.0 ,3 ,2.5 ,2280 ,7417 ,2.0 ,0 ,0 ,3 ,8 ,2280 ,0 ,1998 ,0 ,98001 ,47.3557 ,-122.278 ,2370 ,6443
1224 ,3331000070 ,20140606T000000 ,735000.0 ,4 ,2.5 ,2820 ,6180 ,2.0 ,0 ,0 ,3 ,9 ,2050 ,770 ,2013 ,0 ,98118 ,47.5529 ,-122.281 ,1390 ,4635
1225 ,2636900126 ,20150312T000000 ,365000.0 ,4 ,2.5 ,1570 ,9600 ,1.0 ,0 ,0 ,3 ,7 ,800 ,770 ,1972 ,0 ,98155 ,47.7757 ,-122.303 ,1340 ,9110
1226 ,1842900030 ,20150416T000000 ,234000.0 ,3 ,1.5 ,1200 ,11935 ,1.0 ,0 ,0 ,4 ,7 ,1200 ,0 ,1968 ,0 ,98042 ,47.3434 ,-122.082 ,1350 ,11935
1227 ,1761300310 ,20140827T000000 ,211000.0 ,4 ,2.0 ,1710 ,8288 ,1.5 ,0 ,0 ,3 ,7 ,1710 ,0 ,1970 ,0 ,98031 ,47.3947 ,-122.174 ,1710 ,7200
1228 ,5249800729 ,20150330T000000 ,680000.0 ,6 ,3.5 ,3000 ,6320 ,2.0 ,0 ,2 ,3 ,8 ,2400 ,600 ,1969 ,0 ,98118 ,47.562 ,-122.279 ,1720 ,6360
1229 ,5104511600 ,20141112T000000 ,457000.0 ,4 ,3.0 ,2800 ,7845 ,2.0 ,0 ,0 ,3 ,8 ,2800 ,0 ,2002 ,0 ,98038 ,47.3544 ,-122.013 ,2800 ,6977
1230 ,8663370060 ,20141009T000000 ,349000.0 ,3 ,2.25 ,1640 ,7261 ,2.0 ,0 ,0 ,3 ,7 ,1640 ,0 ,1989 ,0 ,98034 ,47.7192 ,-122.176 ,1640 ,6789
1231 ,613400030 ,20141024T000000 ,360000.0 ,3 ,2.75 ,2030 ,6840 ,1.0 ,0 ,0 ,3 ,7 ,1210 ,820 ,1979 ,0 ,98108 ,47.5413 ,-122.299 ,1910 ,6365
1232 ,6004510240 ,20150414T000000 ,350000.0 ,4 ,2.5 ,2530 ,10155 ,2.0 ,0 ,0 ,3 ,8 ,2530 ,0 ,1998 ,0 ,98042 ,47.351 ,-122.146 ,2330 ,7205
1233 ,1450100070 ,20150430T000000 ,208000.0 ,3 ,1.0 ,990 ,7420 ,1.0 ,0 ,0 ,5 ,6 ,990 ,0 ,1960 ,0 ,98002 ,47.2898 ,-122.221 ,1010 ,7420
1234 ,6117501820 ,20140618T000000 ,250275.0 ,2 ,1.0 ,790 ,11234 ,1.0 ,0 ,0 ,4 ,6 ,790 ,0 ,1942 ,0 ,98166 ,47.4413 ,-122.349 ,1930 ,11871
1235 ,6117501820 ,20150428T000000 ,435000.0 ,2 ,1.0 ,790 ,11234 ,1.0 ,0 ,0 ,4 ,6 ,790 ,0 ,1942 ,0 ,98166 ,47.4413 ,-122.349 ,1930 ,11871
1236 ,5420300240 ,20141205T000000 ,270000.0 ,3 ,1.75 ,1800 ,7763 ,1.0 ,0 ,0 ,3 ,6 ,1470 ,330 ,1984 ,0 ,98030 ,47.3766 ,-122.184 ,1440 ,7483
1237 ,4140900140 ,20140527T000000 ,438000.0 ,3 ,1.75 ,1650 ,12940 ,1.0 ,0 ,0 ,4 ,7 ,1650 ,0 ,1961 ,0 ,98028 ,47.7629 ,-122.268 ,2830 ,12600
1238 ,1630700135 ,20141119T000000 ,659000.0 ,4 ,2.0 ,1980 ,23625 ,2.0 ,0 ,0 ,3 ,8 ,1980 ,0 ,1938 ,1984 ,98072 ,47.7553 ,-122.092 ,2300 ,24640
1239 ,5166700055 ,20150504T000000 ,645000.0 ,4 ,2.75 ,2340 ,6350 ,1.0 ,0 ,0 ,4 ,7 ,1310 ,1030 ,1974 ,0 ,98126 ,47.5559 ,-122.379 ,2020 ,6350
1240 ,3224600310 ,20141030T000000 ,685100.0 ,4 ,2.5 ,2790 ,5423 ,2.0 ,0 ,0 ,3 ,9 ,2790 ,0 ,1999 ,0 ,98074 ,47.6085 ,-122.017 ,2450 ,6453
1241 ,7227802030 ,20140623T000000 ,350000.0 ,7 ,3.0 ,2800 ,9569 ,1.0 ,0 ,2 ,3 ,7 ,1400 ,1400 ,1963 ,0 ,98056 ,47.5102 ,-122.183 ,2150 ,7333
1242 ,226059078 ,20150227T000000 ,375000.0 ,2 ,1.0 ,1840 ,81892 ,1.0 ,0 ,0 ,3 ,6 ,1840 ,0 ,1955 ,0 ,98072 ,47.7694 ,-122.124 ,2550 ,40089
1243 ,1796100140 ,20140715T000000 ,170000.0 ,3 ,1.5 ,1350 ,81549 ,1.0 ,0 ,0 ,2 ,7 ,1350 ,0 ,1966 ,0 ,98092 ,47.3099 ,-122.09 ,2220 ,93825
1244 ,5309100140 ,20140624T000000 ,880000.0 ,4 ,2.5 ,3030 ,3841 ,3.0 ,0 ,0 ,3 ,9 ,3030 ,0 ,2005 ,0 ,98117 ,47.6781 ,-122.369 ,1080 ,4922
1245 ,8658300510 ,20150419T000000 ,410500.0 ,4 ,2.5 ,1980 ,5000 ,2.0 ,0 ,0 ,3 ,8 ,1980 ,0 ,2008 ,0 ,98014 ,47.6492 ,-121.908 ,1400 ,8500
1246 ,8691300060 ,20141023T000000 ,780000.0 ,4 ,2.5 ,3690 ,13609 ,2.0 ,0 ,2 ,3 ,10 ,3690 ,0 ,1996 ,0 ,98075 ,47.5872 ,-121.972 ,3600 ,13609
1247 ,9103000393 ,20140910T000000 ,1225000.0 ,5 ,4.5 ,3732 ,4426 ,2.5 ,0 ,0 ,3 ,10 ,2932 ,800 ,2001 ,0 ,98112 ,47.6189 ,-122.288 ,2950 ,4000
1248 ,8682281170 ,20141113T000000 ,449000.0 ,2 ,1.75 ,1510 ,6852 ,1.0 ,0 ,0 ,3 ,8 ,1510 ,0 ,2005 ,0 ,98053 ,47.7073 ,-122.012 ,1510 ,5912
1249 ,472000055 ,20140514T000000 ,546000.0 ,3 ,1.75 ,2000 ,5000 ,1.0 ,0 ,0 ,4 ,7 ,1110 ,890 ,1921 ,0 ,98117 ,47.6859 ,-122.399 ,1750 ,5000
1250 ,2473400570 ,20140516T000000 ,317000.0 ,3 ,2.0 ,1760 ,11410 ,1.0 ,0 ,0 ,5 ,7 ,1060 ,700 ,1977 ,0 ,98058 ,47.4528 ,-122.163 ,1680 ,9165
1251 ,3449500135 ,20140625T000000 ,276900.0 ,3 ,1.0 ,1270 ,7566 ,1.0 ,0 ,0 ,4 ,7 ,1270 ,0 ,1958 ,0 ,98056 ,47.5074 ,-122.175 ,1780 ,7520
1252 ,1926049355 ,20141028T000000 ,399000.0 ,5 ,2.0 ,2620 ,7030 ,1.0 ,0 ,0 ,3 ,8 ,1420 ,1200 ,1965 ,0 ,98133 ,47.7338 ,-122.352 ,1360 ,7964
1253 ,8650000070 ,20140808T000000 ,495000.0 ,5 ,2.75 ,2630 ,10165 ,1.0 ,0 ,0 ,4 ,8 ,1690 ,940 ,1976 ,0 ,98027 ,47.5196 ,-122.049 ,2440 ,10165
1254 ,8732131200 ,20140808T000000 ,258000.0 ,3 ,1.75 ,2270 ,9000 ,1.0 ,0 ,0 ,4 ,8 ,1330 ,940 ,1978 ,0 ,98023 ,47.3077 ,-122.381 ,2090 ,8400
1255 ,1624079051 ,20140710T000000 ,600000.0 ,2 ,2.5 ,2410 ,102366 ,1.0 ,0 ,0 ,4 ,7 ,1940 ,470 ,1912 ,1989 ,98024 ,47.5629 ,-121.918 ,2460 ,310582
1256 ,993001629 ,20141117T000000 ,265000.0 ,3 ,2.75 ,1120 ,881 ,3.0 ,0 ,0 ,3 ,8 ,1120 ,0 ,1999 ,0 ,98103 ,47.6914 ,-122.343 ,1120 ,1087
1257 ,3832711040 ,20150424T000000 ,321000.0 ,5 ,2.75 ,3030 ,7000 ,1.0 ,0 ,0 ,4 ,7 ,1540 ,1490 ,1978 ,0 ,98032 ,47.3661 ,-122.28 ,1790 ,7330
1258 ,5244801230 ,20140829T000000 ,682000.0 ,5 ,2.25 ,2120 ,4000 ,1.5 ,0 ,0 ,4 ,7 ,1720 ,400 ,1910 ,0 ,98109 ,47.644 ,-122.353 ,1960 ,4000
1259 ,2798600240 ,20141114T000000 ,295700.0 ,4 ,2.5 ,1720 ,5805 ,2.0 ,0 ,0 ,3 ,8 ,1720 ,0 ,2000 ,0 ,98092 ,47.3286 ,-122.208 ,2360 ,7700
1260 ,5701800030 ,20140506T000000 ,609000.0 ,4 ,2.5 ,2150 ,37981 ,2.0 ,0 ,0 ,3 ,9 ,2150 ,0 ,1985 ,0 ,98052 ,47.7227 ,-122.098 ,2450 ,37981
1261 ,7636800041 ,20140625T000000 ,995000.0 ,3 ,4.5 ,4380 ,47044 ,2.0 ,1 ,3 ,3 ,9 ,3720 ,660 ,1968 ,1990 ,98166 ,47.4734 ,-122.365 ,2460 ,18512
1262 ,3904901200 ,20140818T000000 ,530000.0 ,3 ,2.25 ,2010 ,11817 ,2.0 ,0 ,0 ,4 ,8 ,2010 ,0 ,1986 ,0 ,98029 ,47.5665 ,-122.023 ,2190 ,10168
1263 ,4109600055 ,20141229T000000 ,614000.0 ,5 ,2.5 ,3150 ,5150 ,2.0 ,0 ,0 ,5 ,8 ,1870 ,1280 ,1907 ,2004 ,98118 ,47.5506 ,-122.269 ,1550 ,5150
1264 ,3339400349 ,20141124T000000 ,390000.0 ,3 ,2.5 ,2500 ,21780 ,1.0 ,0 ,0 ,3 ,8 ,1770 ,730 ,1986 ,0 ,98092 ,47.3282 ,-122.198 ,2670 ,23400
1265 ,7202340370 ,20141110T000000 ,467000.0 ,3 ,2.5 ,1690 ,6642 ,2.0 ,0 ,0 ,3 ,7 ,1690 ,0 ,2004 ,0 ,98053 ,47.6793 ,-122.033 ,2120 ,5080
1266 ,9477500060 ,20140813T000000 ,484000.0 ,6 ,2.5 ,3300 ,13501 ,1.0 ,0 ,0 ,3 ,8 ,2060 ,1240 ,1980 ,0 ,98059 ,47.5116 ,-122.163 ,2060 ,8745
1267 ,4310701600 ,20141113T000000 ,340000.0 ,3 ,2.5 ,1240 ,1115 ,3.0 ,0 ,0 ,3 ,8 ,1240 ,0 ,2003 ,0 ,98103 ,47.6985 ,-122.34 ,1410 ,1355
1268 ,2215450060 ,20141223T000000 ,302495.0 ,3 ,2.5 ,2200 ,7201 ,2.0 ,0 ,0 ,3 ,8 ,2200 ,0 ,1994 ,0 ,98030 ,47.3821 ,-122.207 ,2250 ,7240
1269 ,2919702075 ,20140925T000000 ,532500.0 ,3 ,1.75 ,1620 ,3360 ,1.0 ,0 ,0 ,5 ,7 ,980 ,640 ,1927 ,0 ,98117 ,47.6886 ,-122.361 ,1400 ,3840
1270 ,8079030350 ,20140910T000000 ,441500.0 ,3 ,2.5 ,2420 ,9592 ,2.0 ,0 ,0 ,3 ,8 ,1780 ,640 ,1993 ,0 ,98059 ,47.5093 ,-122.153 ,2420 ,9145
1271 ,7893804340 ,20140724T000000 ,470000.0 ,4 ,2.5 ,2680 ,8062 ,1.0 ,0 ,3 ,4 ,7 ,1530 ,1150 ,1967 ,0 ,98198 ,47.4132 ,-122.328 ,1920 ,8600
1272 ,4389200765 ,20140625T000000 ,2300000.0 ,4 ,3.25 ,4250 ,8570 ,2.0 ,0 ,0 ,3 ,9 ,4250 ,0 ,2004 ,0 ,98004 ,47.6154 ,-122.21 ,2830 ,12821
1273 ,1822069116 ,20141217T000000 ,590000.0 ,3 ,2.5 ,2400 ,99752 ,1.0 ,0 ,0 ,3 ,9 ,2400 ,0 ,1996 ,0 ,98058 ,47.3917 ,-122.084 ,2800 ,98010
1274 ,7276100282 ,20140729T000000 ,320000.0 ,3 ,1.75 ,2300 ,12000 ,1.0 ,0 ,0 ,3 ,8 ,1770 ,530 ,1942 ,0 ,98133 ,47.7599 ,-122.343 ,2030 ,6000
1275 ,567000392 ,20141103T000000 ,363000.0 ,2 ,2.0 ,920 ,1201 ,2.0 ,0 ,0 ,3 ,8 ,800 ,120 ,2009 ,0 ,98144 ,47.5926 ,-122.295 ,1150 ,1161
1276 ,5729200030 ,20140707T000000 ,747500.0 ,4 ,2.25 ,2350 ,18600 ,2.0 ,0 ,0 ,4 ,9 ,2350 ,0 ,1977 ,0 ,98028 ,47.7473 ,-122.257 ,2880 ,14400
1277 ,8682220390 ,20140723T000000 ,750000.0 ,2 ,2.5 ,2630 ,7957 ,2.0 ,0 ,0 ,3 ,8 ,2630 ,0 ,2003 ,0 ,98053 ,47.7106 ,-122.023 ,2305 ,7220
1278 ,9828700200 ,20140505T000000 ,831000.0 ,4 ,3.0 ,2170 ,4000 ,2.0 ,0 ,0 ,4 ,9 ,1610 ,560 ,1982 ,2011 ,98112 ,47.6196 ,-122.292 ,1670 ,4000
1279 ,7852180560 ,20150424T000000 ,403000.0 ,3 ,2.5 ,1700 ,4125 ,2.0 ,0 ,0 ,3 ,7 ,1700 ,0 ,2004 ,0 ,98065 ,47.5305 ,-121.854 ,1970 ,4105
1280 ,3655400060 ,20140808T000000 ,445000.0 ,3 ,2.5 ,2470 ,4565 ,2.0 ,0 ,0 ,3 ,7 ,2470 ,0 ,2005 ,0 ,98056 ,47.514 ,-122.189 ,2470 ,5064
1281 ,7955030060 ,20150326T000000 ,345000.0 ,3 ,1.0 ,1250 ,17380 ,1.0 ,0 ,0 ,4 ,7 ,1250 ,0 ,1970 ,0 ,98072 ,47.7502 ,-122.108 ,1410 ,18200
1282 ,8964800445 ,20150209T000000 ,2260000.0 ,3 ,3.5 ,3110 ,14872 ,1.0 ,0 ,0 ,3 ,10 ,3110 ,0 ,2003 ,0 ,98004 ,47.6178 ,-122.209 ,3110 ,12433
1283 ,6204410200 ,20140616T000000 ,371025.0 ,3 ,2.0 ,1530 ,8925 ,1.0 ,0 ,0 ,3 ,7 ,1530 ,0 ,1977 ,0 ,98011 ,47.736 ,-122.199 ,2040 ,8856
1284 ,7625702400 ,20140730T000000 ,355000.0 ,2 ,1.0 ,960 ,6250 ,1.0 ,0 ,0 ,3 ,6 ,960 ,0 ,1916 ,0 ,98136 ,47.5491 ,-122.386 ,1350 ,6250
1285 ,5113200310 ,20140909T000000 ,270000.0 ,3 ,1.0 ,1240 ,14110 ,1.0 ,0 ,0 ,4 ,7 ,1240 ,0 ,1972 ,0 ,98058 ,47.4579 ,-122.09 ,2060 ,19350
1286 ,7893802800 ,20140605T000000 ,425000.0 ,4 ,2.75 ,2440 ,15349 ,2.0 ,0 ,1 ,4 ,7 ,2440 ,0 ,1957 ,0 ,98198 ,47.4117 ,-122.333 ,2280 ,9250
1287 ,2473003210 ,20150313T000000 ,364808.0 ,3 ,1.75 ,2320 ,7875 ,1.0 ,0 ,0 ,3 ,8 ,1620 ,700 ,1967 ,0 ,98058 ,47.4524 ,-122.146 ,1990 ,9720
1288 ,1402600570 ,20150113T000000 ,320000.0 ,3 ,2.25 ,1580 ,6561 ,1.0 ,0 ,0 ,3 ,8 ,1200 ,380 ,1981 ,0 ,98058 ,47.4394 ,-122.14 ,1710 ,7241
1289 ,8944460030 ,20141014T000000 ,325000.0 ,4 ,2.5 ,2963 ,5797 ,2.0 ,0 ,0 ,3 ,9 ,2963 ,0 ,2006 ,0 ,98030 ,47.3831 ,-122.185 ,2665 ,6119
1290 ,2473480560 ,20140904T000000 ,350000.0 ,3 ,2.25 ,2470 ,10290 ,2.0 ,0 ,0 ,3 ,8 ,2230 ,240 ,1984 ,0 ,98058 ,47.4459 ,-122.124 ,1970 ,10150
1291 ,3365900465 ,20150219T000000 ,170000.0 ,3 ,1.5 ,1370 ,10176 ,1.0 ,0 ,0 ,3 ,6 ,1370 ,0 ,1947 ,0 ,98168 ,47.4738 ,-122.263 ,1650 ,10176
1292 ,5341600030 ,20140509T000000 ,255000.0 ,2 ,1.0 ,960 ,28717 ,1.0 ,0 ,0 ,4 ,6 ,960 ,0 ,1984 ,0 ,98070 ,47.3356 ,-122.502 ,1860 ,28717
1293 ,6073500160 ,20141210T000000 ,550000.0 ,3 ,1.0 ,1130 ,7500 ,1.0 ,0 ,0 ,3 ,7 ,880 ,250 ,1947 ,0 ,98117 ,47.6973 ,-122.389 ,2190 ,5250
1294 ,2025760160 ,20140703T000000 ,835000.0 ,4 ,4.25 ,4930 ,25714 ,2.0 ,0 ,0 ,3 ,12 ,4930 ,0 ,2005 ,0 ,98092 ,47.3069 ,-122.148 ,3620 ,23035
1295 ,9393700140 ,20150310T000000 ,420000.0 ,3 ,1.0 ,1150 ,5120 ,1.0 ,0 ,0 ,4 ,6 ,800 ,350 ,1946 ,0 ,98116 ,47.5588 ,-122.392 ,1220 ,5120
1296 ,5458800125 ,20140514T000000 ,925000.0 ,4 ,2.5 ,2190 ,7350 ,2.5 ,0 ,0 ,5 ,8 ,2190 ,0 ,1958 ,0 ,98040 ,47.5786 ,-122.236 ,1880 ,7350
1297 ,2492200435 ,20140606T000000 ,389250.0 ,2 ,1.5 ,1490 ,4080 ,1.0 ,0 ,0 ,3 ,7 ,930 ,560 ,1956 ,0 ,98126 ,47.5344 ,-122.381 ,1320 ,4080
1298 ,3759500046 ,20150501T000000 ,748000.0 ,3 ,2.5 ,2600 ,10183 ,1.0 ,0 ,0 ,3 ,8 ,1300 ,1300 ,2004 ,0 ,98033 ,47.6984 ,-122.201 ,1860 ,10401
1299 ,8648220260 ,20150324T000000 ,284000.0 ,3 ,1.75 ,1530 ,9600 ,1.0 ,0 ,0 ,3 ,7 ,1200 ,330 ,1988 ,0 ,98042 ,47.3594 ,-122.076 ,1680 ,9680
1300 ,6392001670 ,20140611T000000 ,588000.0 ,4 ,2.0 ,1680 ,5000 ,1.0 ,0 ,0 ,3 ,7 ,980 ,700 ,1950 ,0 ,98115 ,47.6858 ,-122.286 ,1680 ,6000
1301 ,2026049155 ,20150320T000000 ,372500.0 ,3 ,1.75 ,1680 ,8648 ,1.0 ,0 ,0 ,4 ,7 ,1680 ,0 ,1963 ,0 ,98133 ,47.7338 ,-122.332 ,1290 ,8147
1302 ,2329800240 ,20150218T000000 ,285000.0 ,4 ,3.0 ,1900 ,7194 ,2.0 ,0 ,0 ,4 ,7 ,1900 ,0 ,1988 ,0 ,98042 ,47.3768 ,-122.117 ,1690 ,7194
1303 ,3380900125 ,20140527T000000 ,360000.0 ,3 ,1.0 ,1570 ,9467 ,1.0 ,0 ,0 ,3 ,7 ,1570 ,0 ,1954 ,0 ,98177 ,47.7683 ,-122.359 ,1570 ,9100
1304 ,1324079041 ,20141118T000000 ,275000.0 ,3 ,1.0 ,1370 ,17859 ,1.0 ,0 ,0 ,4 ,7 ,1150 ,220 ,1930 ,0 ,98024 ,47.5617 ,-121.859 ,1460 ,47044
1305 ,8682230550 ,20140916T000000 ,428000.0 ,2 ,2.0 ,1350 ,4225 ,1.0 ,0 ,0 ,3 ,8 ,1350 ,0 ,2003 ,0 ,98053 ,47.7106 ,-122.03 ,1660 ,4225
1306 ,853400240 ,20150325T000000 ,847000.0 ,6 ,2.5 ,3010 ,17864 ,2.0 ,0 ,0 ,3 ,8 ,3010 ,0 ,1969 ,0 ,98177 ,47.7209 ,-122.372 ,2560 ,11532
1307 ,2130702075 ,20140926T000000 ,316000.0 ,3 ,1.0 ,1010 ,7838 ,1.0 ,0 ,0 ,4 ,6 ,1010 ,0 ,1977 ,0 ,98019 ,47.7422 ,-121.981 ,1380 ,8128
1308 ,3260810260 ,20150505T000000 ,375000.0 ,3 ,2.5 ,2050 ,7205 ,2.0 ,0 ,0 ,3 ,8 ,2050 ,0 ,2000 ,0 ,98003 ,47.3487 ,-122.304 ,2050 ,7264
1309 ,2878600200 ,20140508T000000 ,533000.0 ,3 ,1.0 ,1670 ,4080 ,1.0 ,0 ,0 ,3 ,7 ,1170 ,500 ,1967 ,0 ,98115 ,47.6899 ,-122.321 ,1560 ,4080
1310 ,7298040310 ,20140523T000000 ,556000.0 ,5 ,2.5 ,3840 ,16905 ,2.0 ,0 ,0 ,3 ,11 ,3840 ,0 ,1991 ,0 ,98023 ,47.2996 ,-122.342 ,3270 ,12133
1311 ,766000240 ,20140915T000000 ,225000.0 ,4 ,2.0 ,2220 ,14120 ,1.0 ,0 ,0 ,3 ,7 ,1200 ,1020 ,1966 ,0 ,98042 ,47.361 ,-122.116 ,1300 ,9709
1312 ,3459700340 ,20141030T000000 ,537250.0 ,4 ,2.5 ,2590 ,9530 ,1.0 ,0 ,0 ,4 ,8 ,1640 ,950 ,1978 ,0 ,98155 ,47.7752 ,-122.285 ,2710 ,10970
1313 ,2473251180 ,20141217T000000 ,255000.0 ,3 ,1.0 ,1180 ,13650 ,1.0 ,0 ,0 ,4 ,7 ,1180 ,0 ,1967 ,0 ,98058 ,47.4551 ,-122.154 ,1460 ,11730
1314 ,2407900200 ,20150409T000000 ,530000.0 ,4 ,2.5 ,2950 ,4836 ,2.0 ,0 ,0 ,3 ,7 ,2950 ,0 ,2006 ,0 ,98059 ,47.479 ,-122.129 ,2120 ,4750
1315 ,7558700030 ,20150413T000000 ,5300000.0 ,6 ,6.0 ,7390 ,24829 ,2.0 ,1 ,4 ,4 ,12 ,5000 ,2390 ,1991 ,0 ,98040 ,47.5631 ,-122.21 ,4320 ,24619
1316 ,203600140 ,20150324T000000 ,595000.0 ,3 ,2.75 ,2150 ,31238 ,2.0 ,0 ,0 ,3 ,9 ,2150 ,0 ,1996 ,0 ,98014 ,47.6596 ,-121.96 ,2650 ,38307
1317 ,4037800140 ,20140814T000000 ,548000.0 ,4 ,2.0 ,2100 ,8880 ,1.0 ,0 ,0 ,4 ,7 ,2100 ,0 ,1958 ,0 ,98008 ,47.6115 ,-122.124 ,1280 ,9102
