,price,bedrooms,bathrooms,sqft_living,floors,waterfront,condition,grade,sqft_above,sqft_basement,yr_built
1285,270000.0,3,1.0,1240,1.0,0,4,7,1240,0,1972
1286,425000.0,4,2.75,2440,2.0,0,4,7,2440,0,1957
1287,364808.0,3,1.75,2320,1.0,0,3,8,1620,700,1967
1288,320000.0,3,2.25,1580,1.0,0,3,8,1200,380,1981
1289,325000.0,4,2.5,2963,2.0,0,3,9,2963,0,2006
1290,350000.0,3,2.25,2470,2.0,0,3,8,2230,240,1984
1291,170000.0,3,1.5,1370,1.0,0,3,6,1370,0,1947
1292,255000.0,2,1.0,960,1.0,0,4,6,960,0,1984
1293,550000.0,3,1.0,1130,1.0,0,3,7,880,250,1947
1294,835000.0,4,4.25,4930,2.0,0,3,12,4930,0,2005
1295,420000.0,3,1.0,1150,1.0,0,4,6,800,350,1946
1296,925000.0,4,2.5,2190,2.5,0,5,8,2190,0,1958
1297,389250.0,2,1.5,1490,1.0,0,3,7,930,560,1956
1298,748000.0,3,2.5,2600,1.0,0,3,8,1300,1300,2004
1299,284000.0,3,1.75,1530,1.0,0,3,7,1200,330,1988
1300,588000.0,4,2.0,1680,1.0,0,3,7,980,700,1950
1301,372500.0,3,1.75,1680,1.0,0,4,7,1680,0,1963
1302,285000.0,4,3.0,1900,2.0,0,4,7,1900,0,1988
1303,360000.0,3,1.0,1570,1.0,0,3,7,1570,0,1954
1304,275000.0,3,1.0,1370,1.0,0,4,7,1150,220,1930
1305,428000.0,2,2.0,1350,1.0,0,3,8,1350,0,2003
1306,847000.0,6,2.5,3010,2.0,0,3,8,3010,0,1969
1307,316000.0,3,1.0,1010,1.0,0,4,6,1010,0,1977
1308,375000.0,3,2.5,2050,2.0,0,3,8,2050,0,2000
1309,533000.0,3,1.0,1670,1.0,0,3,7,1170,500,1967
1310,556000.0,5,2.5,3840,2.0,0,3,11,3840,0,1991
1311,225000.0,4,2.0,2220,1.0,0,3,7,1200,1020,1966
1312,537250.0,4,2.5,2590,1.0,0,4,8,1640,950,1978
1313,255000.0,3,1.0,1180,1.0,0,4,7,1180,0,1967
1314,530000.0,4,2.5,2950,2.0,0,3,7,2950,0,2006
1315,5300000.0,6,6.0,7390,2.0,1,4,12,5000,2390,1991
1316,595000.0,3,2.75,2150,2.0,0,3,9,2150,0,1996
1317,548000.0,4,2.0,2100,1.0,0,4,7,2100,0,1958
1318,234975.0,3,1.75,1650,1.0,0,3,7,1100,550,1980
1319,600000.0,3,1.75,1620,2.5,0,3,9,1430,190,2005
1320,432000.0,4,1.0,1750,1.0,0,4,7,1750,0,1967
1321,455000.0,3,1.5,1380,2.0,0,3,7,1380,0,1986
1322,279950.0,3,1.75,1510,1.0,0,3,7,1210,300,1965
1323,267500.0,3,1.5,1600,1.0,0,4,7,1600,0,1963
1324,620000.0,4,2.5,1840,2.0,0,3,8,1840,0,2000
1325,110000.0,2,1.0,830,1.0,0,2,6,830,0,1943
1326,625000.0,3,3.5,1810,2.0,0,4,8,1440,370,2009
1327,389000.0,2,1.0,910,1.0,0,3,7,910,0,1952
1328,1200000.0,4,2.0,2120,2.0,0,3,9,2120,0,1905
1329,788500.0,4,2.25,2510,2.0,0,4,8,2510,0,1977
1330,567000.0,5,2.25,2100,1.0,0,3,8,1600,500,1974
1331,515000.0,2,2.25,2690,1.0,0,3,8,1870,820,1987
1332,605000.0,4,2.5,2430,1.0,0,5,8,1590,840,1968
1333,430000.0,4,3.75,2452,2.0,0,3,7,2452,0,1936
1334,805000.0,2,1.75,1550,1.0,0,3,7,1550,0,1920
1335,567500.0,3,2.5,2080,2.0,0,3,8,2080,0,1999
1336,647500.0,3,1.75,1290,1.0,0,5,7,1290,0,1916
1337,495000.0,2,1.75,1850,2.5,0,4,7,1850,0,1903
1338,825000.0,4,2.5,3370,2.0,0,3,9,3370,0,2006
1339,435000.0,4,2.25,2730,2.0,0,4,8,2730,0,1987
1340,445950.0,3,1.75,1300,1.0,0,5,7,1300,0,1968
1341,960000.0,5,2.75,3040,2.0,0,3,10,3040,0,1993
1342,780000.0,4,3.0,2440,1.5,0,5,8,1480,960,1929
1343,274500.0,3,2.25,1720,1.0,0,4,8,1320,400,1969
1344,729953.0,5,3.0,3230,1.5,0,4,8,2000,1230,1909
1345,464950.0,3,1.5,1200,2.0,0,3,8,1030,170,2008
1346,620000.0,4,1.75,2350,1.0,0,3,8,2350,0,1959
1347,735000.0,4,3.5,3100,2.0,0,3,9,3100,0,2005
1348,450000.0,4,2.25,2040,1.0,0,3,8,1400,640,1959
1349,450000.0,4,1.0,2000,1.5,0,3,7,1250,750,1916
1350,842500.0,4,2.5,2160,2.5,0,4,9,2160,0,1902
1351,360000.0,3,2.0,1970,1.0,0,3,7,1070,900,1979
1352,585000.0,3,2.5,2270,2.0,0,3,8,2270,0,1998
1353,461000.0,3,2.25,1850,1.0,0,4,7,1150,700,1977
1354,345000.0,2,1.0,1350,1.0,0,3,7,920,430,1949
1355,1075000.0,3,2.5,3280,1.0,0,3,10,1680,1600,1970
1356,643000.0,4,2.5,2270,2.0,0,3,8,2270,0,1988
1357,690000.0,4,2.5,2820,2.0,0,3,9,2820,0,1990
1358,282000.0,4,1.0,1200,1.5,0,3,7,1200,0,1949
1359,549000.0,3,1.75,2000,1.0,0,4,8,1120,880,1951
1360,815000.0,3,2.0,2310,2.0,0,4,9,1560,750,1926
1361,2200000.0,5,4.25,4640,2.0,1,5,8,2860,1780,1952
1362,700000.0,3,2.25,2330,2.0,0,4,8,2330,0,1984
1363,933399.0,3,2.5,3940,2.0,0,3,9,3110,830,1992
1364,290000.0,3,1.0,1440,1.0,0,3,7,1440,0,1967
1365,372000.0,4,1.75,1960,1.0,0,5,7,1340,620,1979
1366,450000.0,2,1.75,1250,1.0,0,4,7,790,460,1920
1367,303700.0,3,2.5,1981,2.0,0,3,8,1981,0,2010
1368,672000.0,4,2.5,2440,2.0,0,4,9,2440,0,1989
1369,334000.0,4,1.5,1150,1.5,0,3,6,1150,0,1970
1370,260000.0,2,1.0,1120,1.0,0,3,6,1120,0,1944
1371,749950.0,3,1.75,1800,1.0,0,4,8,1000,800,1941
1372,330000.0,4,2.25,2380,2.0,0,4,8,2380,0,1984
1373,830000.0,5,3.0,2920,2.0,0,3,8,2140,780,1960
1374,1131000.0,3,2.25,2790,1.0,0,3,8,2790,0,2006
1375,320000.0,3,1.0,1560,1.0,0,4,6,910,650,1948
1376,260000.0,2,1.0,1550,1.5,0,5,7,1550,0,1920
1377,225000.0,3,2.0,1700,1.0,0,5,6,970,730,1945
1378,279200.0,1,1.0,640,1.0,0,3,5,640,0,1939
1379,520000.0,4,3.5,2680,2.0,0,3,8,2040,640,1942
1380,505000.0,3,2.5,1860,2.0,0,4,8,1860,0,1987
1381,234000.0,3,1.75,1490,1.0,0,4,7,1010,480,1975
1382,503000.0,4,2.5,2470,2.0,0,3,9,2470,0,2005
1383,606000.0,4,2.25,2390,1.0,0,4,8,1740,650,1979
1384,433500.0,3,1.0,1230,1.0,0,4,7,780,450,1937
1385,250000.0,3,1.5,2840,1.0,0,3,8,1510,1330,1951
1386,719000.0,3,2.5,2120,2.0,0,4,9,2120,0,1984
1387,381000.0,3,2.0,1770,1.0,0,4,8,1770,0,1959
1388,267000.0,3,2.5,2495,2.0,0,3,8,2495,0,2007
1389,275000.0,1,0.75,1170,1.0,0,5,7,880,290,1962
1390,651000.0,4,2.5,2740,2.0,0,3,8,2740,0,1993
1391,439000.0,2,1.0,1050,1.0,0,3,7,850,200,1949
1392,325000.0,2,1.0,1130,1.0,0,4,7,1130,0,1955
1393,490000.0,2,1.0,880,1.0,0,3,7,880,0,1938
1394,519900.0,4,2.5,2403,2.0,0,3,9,2403,0,1999
1395,545000.0,4,2.75,3410,2.0,0,3,9,3410,0,1984
1396,1062500.0,4,4.0,5320,2.0,0,3,11,5320,0,2003
1397,542000.0,4,1.75,1900,1.0,0,4,7,950,950,1955
1398,465000.0,4,1.75,1810,2.0,0,4,7,1810,0,1961
1399,408000.0,2,2.0,1200,1.0,0,3,8,1200,0,2006
1400,292000.0,4,2.5,2060,2.0,0,3,8,2060,0,2000
1401,253000.0,3,1.75,1250,1.0,0,3,7,1250,0,1994
1402,280000.0,2,1.0,910,1.0,0,5,6,910,0,1942
1403,658588.0,3,2.25,2560,2.0,0,3,10,2560,0,1986
1404,635000.0,4,2.25,1920,1.0,0,4,8,1200,720,1969
1405,439000.0,4,2.25,2240,2.0,0,3,8,2240,0,1978
1406,300000.0,3,2.5,1260,2.0,0,3,8,1260,0,1999
1407,345000.0,3,1.5,1360,1.0,0,4,8,1360,0,1960
1408,283500.0,4,2.25,2100,2.0,0,3,8,2100,0,1978
1409,425000.0,2,1.0,2110,1.5,0,3,7,1460,650,1911
1410,685000.0,3,1.75,2210,1.0,0,3,8,1560,650,1974
1411,750000.0,3,2.5,2360,2.0,0,3,8,2360,0,1983
1412,245000.0,4,1.5,1280,1.0,0,3,6,1280,0,1960
1413,585444.0,6,3.75,2740,1.0,0,3,7,1640,1100,1962
1414,706000.0,4,2.5,2740,2.0,0,3,9,2740,0,2009
1415,445000.0,4,2.0,2630,1.5,0,3,7,1830,800,1944
1416,241000.0,3,2.0,1650,1.0,0,3,7,1650,0,1990
1417,1175000.0,2,2.5,1770,2.0,1,3,8,1770,0,1957
1418,530000.0,3,1.0,1500,1.5,0,4,7,1050,450,1927
1419,350000.0,3,1.5,1430,1.0,0,3,7,1130,300,1948
1420,1700000.0,4,3.75,3190,2.0,1,3,10,3190,0,1999
1421,389000.0,3,1.0,1280,1.0,0,3,7,1280,0,1968
1422,799000.0,4,2.75,2390,2.0,0,4,7,2140,250,1945
1423,1400000.0,4,2.5,4040,1.0,0,4,9,2020,2020,1951
1424,340895.0,2,1.0,920,1.0,0,5,7,920,0,1947
1425,780000.0,4,2.5,2730,2.0,0,3,9,2730,0,1996
1426,350000.0,2,1.5,1320,1.0,0,3,7,1320,0,1993
1427,470000.0,3,2.5,2620,2.0,0,3,7,2620,0,1999
1428,914600.0,4,3.0,3180,2.0,0,3,11,3180,0,1985
1429,354000.0,4,2.5,2900,2.0,0,3,8,2900,0,2005
1430,470000.0,5,2.0,1900,1.5,0,4,6,1900,0,1920
1431,715000.0,3,2.0,1760,1.0,0,5,7,1160,600,1927
1432,265000.0,2,1.0,760,1.0,0,4,6,760,0,1950
1433,2537000.0,4,3.0,3710,2.0,0,5,10,2760,950,1936
1434,640000.0,3,1.0,1530,1.0,0,3,7,1530,0,1950
1435,290000.0,4,1.75,1990,2.0,0,4,7,1870,120,1929
1436,480000.0,5,4.75,3830,1.0,0,3,8,2130,1700,1976
1437,535000.0,3,2.0,2040,1.0,0,5,7,1120,920,1954
1438,907000.0,3,1.75,2170,1.0,0,5,8,2170,0,1965
1439,459000.0,3,1.75,1620,1.0,0,4,7,1090,530,1974
1440,1355000.0,3,2.5,3600,1.0,0,3,9,2310,1290,1950
1441,264950.0,3,1.5,1470,1.0,0,3,7,1070,400,1967
1442,352950.0,3,1.0,1760,1.5,0,1,6,1760,0,1900
1443,491500.0,3,2.25,2230,1.0,0,4,8,1510,720,1974
1444,1229000.0,4,3.5,3770,2.0,0,3,10,2830,940,1989
1445,369500.0,3,1.0,1200,1.0,0,4,7,1200,0,1952
1446,566000.0,3,2.5,2090,2.0,0,3,9,2090,0,2004
1447,290000.0,3,2.25,1500,1.0,0,4,7,1210,290,1968
1448,5350000.0,5,5.0,8000,2.0,0,3,12,6720,1280,2009
1449,180000.0,3,1.0,870,1.0,0,3,6,870,0,1969
1450,215000.0,2,1.0,1010,1.0,0,4,6,1010,0,1944
1451,302000.0,2,1.0,1010,1.0,0,4,6,1010,0,1944
1452,352500.0,3,1.75,1860,1.0,0,3,7,1160,700,1986
1453,235867.0,4,2.0,1330,1.0,0,4,5,1330,0,1942
1454,500000.0,3,2.25,1760,2.0,0,3,8,1760,0,1978
1455,382000.0,3,2.25,1800,2.0,0,3,7,1800,0,1995
1456,515000.0,5,2.5,1690,1.5,0,3,7,990,700,1930
1457,250000.0,1,1.0,660,1.0,0,3,6,660,0,1919
1458,672500.0,3,2.25,2400,1.5,0,4,7,1250,1150,1939
1459,755000.0,3,2.25,3020,2.0,0,3,9,3020,0,1989
1460,707500.0,3,1.0,1500,2.0,0,3,7,1500,0,1910
1461,459000.0,4,2.0,1560,1.0,0,4,6,960,600,1924
1462,140000.0,3,1.0,1090,1.5,0,3,7,1090,0,1959
1463,495000.0,2,1.0,970,1.0,0,3,7,970,0,1905
1464,757000.0,3,3.25,3190,2.0,0,3,9,3190,0,2007
1465,765000.0,3,3.25,3190,2.0,0,3,9,3190,0,2007
1466,359000.0,4,1.5,1890,1.0,0,4,7,1890,0,1955
1467,440000.0,3,1.0,1050,1.0,0,3,6,1050,0,1900
1468,400000.0,4,1.5,1390,1.0,0,3,7,1140,250,1965
1469,652000.0,3,2.0,1700,1.0,0,4,7,850,850,1941
1470,260000.0,3,1.75,1050,1.0,0,3,7,1050,0,1980
1471,1328000.0,5,3.0,3340,1.0,0,3,9,2120,1220,1964
1472,519500.0,4,2.0,1540,1.0,0,3,6,1540,0,1964
1473,650000.0,3,1.0,1710,1.5,0,4,7,1560,150,1928
1474,280000.0,4,2.25,2100,2.0,0,3,8,2100,0,1978
1475,515000.0,4,1.75,1730,1.0,0,4,8,1730,0,1965
1476,400000.0,3,2.25,1500,2.0,0,3,7,1500,0,1986
1477,652100.0,3,2.5,2380,2.0,0,3,9,2380,0,2003
1478,235000.0,6,3.0,2180,2.0,0,3,7,2180,0,1980
1479,701000.0,4,1.5,1840,2.0,0,3,8,1840,0,1907
1480,640000.0,4,2.5,2341,2.0,0,3,9,2341,0,1997
1481,455800.0,3,2.5,1690,2.0,0,3,7,1690,0,2002
1482,504750.0,3,2.5,2490,2.0,0,3,8,2490,0,1993
1483,483000.0,3,3.0,2440,2.0,0,3,9,2440,0,1992
1484,530000.0,3,0.75,920,1.0,1,5,6,920,0,1950
1485,250000.0,2,1.0,1030,1.0,0,3,6,1030,0,1956
1486,229950.0,5,2.75,2000,1.0,0,3,7,1260,740,1994
1487,884744.0,4,3.5,4210,2.0,0,3,9,4210,0,2001
1488,514000.0,3,1.5,1610,1.0,0,3,7,1080,530,1977
1489,532000.0,3,2.25,1910,1.0,0,4,8,1430,480,1977
1490,423000.0,4,2.5,2660,2.0,0,3,8,2660,0,2004
1491,420000.0,2,1.0,820,1.0,0,5,6,820,0,1922
1492,521000.0,3,1.75,1730,1.0,0,3,8,1730,0,1988
1493,577000.0,4,2.25,2360,2.0,0,3,8,2360,0,1979
1494,425000.0,3,1.0,970,1.0,0,3,7,970,0,1956
1495,495000.0,4,2.5,2460,2.0,0,3,8,2460,0,2004
1496,340000.0,3,2.5,2690,2.0,0,3,9,2690,0,1987
1497,499950.0,3,3.5,1820,2.0,0,3,8,1430,390,2014
1498,1218000.0,4,3.0,3470,2.0,0,3,9,2370,1100,2014
1499,720000.0,4,2.75,3370,1.0,0,5,8,2110,1260,1977
1500,249000.0,3,1.5,1700,1.0,0,3,7,1010,690,1970
1501,206135.0,3,1.0,1340,1.0,0,4,7,1340,0,1978
1502,300000.0,5,2.75,2000,2.0,0,4,7,2000,0,1968
1503,612000.0,6,3.0,3840,1.5,0,3,8,2460,1380,1949
1504,1102030.0,5,2.5,3890,2.0,0,3,10,3890,0,1950
1505,230000.0,4,2.0,1220,1.5,0,4,7,1220,0,1970
1506,850000.0,3,1.0,2280,1.0,0,3,8,1250,1030,1936
1507,355000.0,4,2.5,2770,1.0,0,4,7,1940,830,1979
1508,442000.0,4,2.5,2520,2.0,0,3,9,2520,0,1990
1509,399000.0,4,3.0,3060,2.0,0,3,8,3060,0,2001
1510,360000.0,4,2.5,2390,2.0,0,3,9,2390,0,1999
1511,390000.0,3,1.75,1320,1.0,0,3,8,1320,0,1978
1512,413000.0,5,2.5,2900,1.0,0,3,8,1650,1250,1977
1513,190000.0,2,1.0,700,1.0,0,3,6,700,0,1951
1514,432900.0,3,2.5,2210,2.0,0,3,8,2210,0,1998
1515,621138.0,3,2.25,2180,2.0,0,3,9,2180,0,1986
1516,270000.0,3,2.25,2080,1.5,0,3,7,1550,530,2003
1517,610000.0,4,2.25,2090,1.0,0,3,8,1490,600,1980
1518,500000.0,3,2.0,1720,1.0,0,5,7,960,760,1941
1519,715000.0,4,2.25,2460,1.0,0,5,8,2460,0,1968
1520,264000.0,3,1.5,1470,1.0,0,4,7,1470,0,1958
1521,550000.0,3,1.75,1650,1.5,0,3,8,1650,0,1901
1522,337000.0,3,2.0,1690,1.0,0,3,8,1690,0,1997
1523,170000.0,3,1.0,970,1.0,0,4,6,970,0,1962
1524,405000.0,4,2.5,2030,1.0,0,4,7,1130,900,1972
1525,775000.0,4,2.5,2540,1.0,0,3,10,2540,0,1984
1526,425000.0,3,2.25,1570,1.0,0,4,7,1200,370,1983
1527,713000.0,5,2.75,2580,2.0,0,4,8,1720,860,1967
1528,555000.0,5,2.5,2090,1.0,0,3,8,1420,670,1966
1529,810000.0,4,2.5,3260,2.0,0,3,9,3260,0,2003
1530,1250000.0,4,3.75,3830,2.0,0,4,11,3830,0,1990
1531,819000.0,3,3.5,2130,2.0,0,5,8,1530,600,1908
1532,409900.0,3,2.5,1690,2.0,0,3,8,1410,280,2013
1533,935000.0,2,2.5,1780,2.0,0,5,9,1780,0,1974
1534,657500.0,4,1.75,1620,1.0,0,4,7,1380,240,1947
1535,900000.0,6,3.75,4210,2.0,0,3,9,3280,930,2008
1536,932800.0,5,3.25,2980,2.5,0,3,9,2980,0,1998
1537,391000.0,3,2.0,1490,1.0,0,4,8,1490,0,1977
1538,420000.0,4,2.5,2110,2.0,0,3,8,2110,0,2000
1539,1300000.0,6,3.5,6563,2.0,0,3,10,5153,1410,2002
1540,415000.0,3,1.5,1510,1.0,0,5,8,1510,0,1956
1541,350000.0,3,1.75,1830,1.0,0,3,8,1590,240,1946
1542,375000.0,2,1.0,1230,2.0,0,4,7,830,400,1948
1543,860000.0,3,1.75,2180,1.0,0,5,8,1300,880,1947
1544,495000.0,4,2.25,2220,1.0,0,4,8,1110,1110,1961
1545,250000.0,4,2.25,1730,1.0,0,3,7,1730,0,1962
1546,365000.0,4,2.25,1990,1.0,0,4,8,1990,0,1968
1547,503000.0,3,2.75,1540,1.0,0,5,7,1210,330,1980
1548,150000.0,2,1.0,1100,1.0,0,4,6,1100,0,1944
1549,450000.0,4,1.75,1640,1.0,0,4,7,820,820,1912
1550,355000.0,4,3.0,2590,2.0,0,3,8,2590,0,2001
1551,245000.0,3,2.0,1450,2.0,0,4,7,1450,0,1972
1552,265900.0,3,2.0,1180,1.0,0,4,7,1180,0,1992
1553,299000.0,4,2.5,1820,1.0,0,3,7,1220,600,1975
1554,957500.0,4,2.25,2360,2.0,0,4,10,2360,0,1968
1555,343000.0,3,1.0,1120,1.0,0,4,7,1120,0,1972
1556,307500.0,3,2.25,1646,2.0,0,3,7,1646,0,1994
1557,937500.0,5,3.75,4210,2.0,0,3,10,4210,0,2004
1558,610000.0,3,3.0,2480,1.0,0,4,8,1620,860,1976
1559,720000.0,3,1.5,1590,1.0,0,3,8,1310,280,1952
1560,610000.0,4,2.0,2130,1.5,0,5,7,1650,480,1919
1561,434500.0,3,1.75,1650,1.0,0,4,7,1650,0,1967
1562,602500.0,2,2.5,3090,1.0,0,4,10,2250,840,1979
1563,607010.0,4,2.5,2180,2.0,0,3,8,1700,480,2002
1564,610000.0,3,1.0,1800,1.0,0,3,7,1040,760,1947
1565,828500.0,4,2.5,3720,2.0,0,3,10,3720,0,1983
1566,199990.0,3,1.0,1100,1.0,0,3,6,1100,0,1961
1567,294000.0,3,1.75,1530,1.0,0,3,7,1530,0,1987
1568,789500.0,4,2.5,3010,2.0,0,3,9,3010,0,2005
1569,797000.0,3,3.5,3500,2.0,0,3,10,3500,0,2008
1570,539950.0,5,3.0,3100,2.0,0,3,7,3100,0,2006
1571,284950.0,4,1.5,2000,1.0,0,4,7,1170,830,1962
1572,776500.0,4,1.5,2290,1.0,0,3,7,1510,780,1965
1573,525000.0,4,2.5,2400,1.0,0,3,7,1510,890,1967
1574,303000.0,3,2.5,1850,2.0,0,3,8,1850,0,1999
1575,722080.0,3,3.25,3680,2.0,0,3,9,2340,1340,1988
1576,140000.0,3,1.0,1060,1.0,0,3,7,1060,0,1959
1577,235000.0,3,1.0,1060,1.0,0,3,7,1060,0,1959
1578,440000.0,3,1.0,1610,1.5,0,3,7,1610,0,1903
1579,605000.0,3,1.75,2330,1.5,0,4,7,1630,700,1940
1580,380000.0,2,1.0,1210,1.0,0,3,8,1060,150,1950
1581,352000.0,4,1.0,1530,1.0,0,3,7,980,550,1925
1582,420000.0,4,2.25,2270,1.0,0,4,7,1360,910,1979
1583,1175000.0,4,2.0,2590,2.0,0,4,10,2590,0,1930
1584,1375000.0,3,1.5,1850,1.0,0,4,8,1850,0,1953
1585,300000.0,3,1.5,1500,1.5,0,4,6,1500,0,1933
1586,1150000.0,4,3.25,4740,2.0,0,3,11,4740,0,1990
1587,453500.0,2,1.5,1710,1.0,0,5,7,1160,550,1951
1588,443500.0,3,2.0,1920,1.0,0,4,8,1920,0,1972
1589,332000.0,2,1.0,1150,1.0,0,3,7,1150,0,1954
1590,655000.0,3,2.5,2320,2.0,0,3,8,2320,0,2004
1591,475000.0,4,1.0,1420,1.5,0,3,7,1420,0,1950
1592,372500.0,3,1.75,1550,1.0,0,3,7,1210,340,1988
1593,1050000.0,4,2.5,2920,1.0,0,3,8,1470,1450,1921
1594,500000.0,3,1.75,1620,1.0,0,5,7,830,790,1945
1595,900000.0,6,2.75,2300,1.5,0,4,9,2300,0,1950
1596,327500.0,3,1.0,1070,1.0,0,3,7,1070,0,1989
1597,390000.0,3,1.75,1790,1.0,0,3,7,1790,0,1913
1598,451101.0,2,1.5,1510,2.0,0,4,8,1510,0,1985
1599,455000.0,4,1.0,1340,1.5,0,3,7,1340,0,1914
1600,650000.0,4,2.5,3350,2.0,0,3,10,3350,0,2004
1601,895000.0,3,2.5,2500,2.0,0,4,10,1910,590,1993
1602,800000.0,4,2.25,2350,1.0,0,2,7,1510,840,1952
1603,703770.0,4,2.25,2550,2.0,0,3,9,2550,0,1987
1604,249950.0,3,1.75,1320,1.0,0,4,7,1320,0,1968
1605,512000.0,2,2.0,1270,1.0,0,4,6,610,660,1926
1606,780000.0,5,2.5,3480,1.0,0,4,8,1980,1500,1972
1607,336000.0,3,2.25,2820,2.0,0,3,8,2820,0,1986
1608,285000.0,3,2.0,2110,1.5,0,5,6,1220,890,1955
1609,229900.0,3,1.75,1100,1.0,0,3,7,1100,0,1981
1610,667500.0,4,3.0,1920,1.5,0,4,8,1540,380,1931
1611,378000.0,4,2.5,1890,1.0,0,3,7,1230,660,1978
1612,454000.0,3,2.5,2530,2.0,0,3,8,1530,1000,1991
1613,537500.0,4,2.5,2550,2.0,0,3,7,2550,0,2005
1614,425000.0,3,1.0,1550,1.5,0,4,6,1550,0,1926
1615,290000.0,3,2.0,1760,1.0,0,3,7,1760,0,1998
1616,349500.0,3,2.0,1270,1.0,0,3,7,1270,0,1963
1617,370000.0,3,2.75,1250,2.0,0,3,7,830,420,2006
1618,549500.0,3,1.75,1620,1.0,0,4,8,1620,0,1961
1619,245000.0,2,1.0,710,1.0,0,3,6,710,0,1942
1620,208000.0,3,1.75,1070,1.0,0,3,7,1070,0,1994
1621,248000.0,4,2.25,2320,1.0,0,4,8,1160,1160,1966
1622,610000.0,4,3.25,5450,1.5,0,5,9,5450,0,1984
1623,550000.0,4,2.5,1670,2.0,0,3,8,1670,0,1999
1624,750000.0,3,2.75,3010,2.0,0,3,10,3010,0,2001
1625,192000.0,2,1.75,1340,1.0,0,3,6,1340,0,1940
1626,169317.0,2,1.0,790,1.0,0,3,7,790,0,1908
1627,1198000.0,4,3.5,3400,2.5,0,3,10,2790,610,2008
1628,880000.0,2,1.0,1530,1.5,0,4,7,1530,0,1923
1629,210000.0,1,1.0,930,1.0,0,3,6,930,0,1948
1630,180500.0,3,1.5,1540,1.0,0,3,7,1010,530,1973
1631,540000.0,4,2.0,1990,2.0,0,3,9,1990,0,1984
1632,520000.0,3,1.75,2300,1.0,0,3,9,2300,0,1984
1633,177500.0,3,1.5,1220,1.0,0,3,7,1220,0,1968
1634,415000.0,3,1.75,2380,1.0,0,4,8,1190,1190,1956
1635,495000.0,4,2.5,2020,1.0,0,5,7,1010,1010,1968
1636,325000.0,3,2.25,1890,1.0,0,3,8,1890,0,1966
1637,440000.0,2,1.75,1330,1.0,0,3,7,1330,0,1985
1638,411000.0,3,1.75,1490,1.0,0,4,7,1190,300,1959
1639,810000.0,5,3.5,3550,2.0,0,3,9,2550,1000,1998
1640,561750.0,5,1.75,2040,1.0,0,4,7,1020,1020,1962
1641,835100.0,4,2.5,2380,1.0,0,4,9,2380,0,1963
1642,450000.0,3,2.25,1780,1.0,0,3,8,1450,330,1985
1643,238000.0,3,2.5,1650,2.0,0,3,7,1650,0,2004
1644,299000.0,3,1.0,1510,1.0,0,3,7,1510,0,1974
1645,570000.0,2,1.0,1100,1.0,0,4,7,1100,0,1941
1646,340000.0,3,1.75,2190,2.0,0,4,8,2190,0,1978
1647,450000.0,2,1.75,1760,1.5,0,3,6,1040,720,1912
1648,272750.0,4,1.5,1800,1.0,0,3,7,1330,470,1966
1649,520000.0,4,2.0,2000,2.0,0,4,6,1860,140,1949
1650,284950.0,3,1.0,990,1.0,0,5,7,990,0,1960
1651,255000.0,2,1.5,1480,1.0,0,3,7,1480,0,1949
1652,231500.0,2,1.0,1200,1.0,0,5,7,1200,0,1941
1653,415000.0,1,2.0,3000,2.5,0,3,8,3000,0,1979
1654,330000.0,4,2.5,3504,2.0,0,3,7,3504,0,2006
1655,365000.0,3,1.5,1300,1.0,0,3,7,1300,0,1963
1656,425000.0,4,2.0,1330,1.5,0,3,7,1330,0,1928
1657,400000.0,4,1.75,1850,1.0,0,4,7,1120,730,1958
1658,335000.0,4,2.5,2240,2.0,0,3,9,2240,0,1989
1659,342000.0,3,3.0,1260,2.0,0,3,7,1040,220,2003
1660,490000.0,8,5.0,2800,2.0,0,3,8,1880,920,1997
1661,331500.0,4,1.75,1820,1.0,0,4,7,1820,0,1969
1662,960000.0,3,2.5,1730,3.0,1,3,8,1730,0,1996
1663,720500.0,4,2.5,3350,2.0,0,4,9,3350,0,1985
1664,830000.0,3,2.5,3370,2.0,0,4,8,2840,530,1912
1665,662990.0,3,1.75,1240,1.5,0,5,7,1240,0,1926
1666,220000.0,4,2.0,2340,1.5,0,4,6,2340,0,1959
1667,349950.0,5,2.0,1880,1.0,0,3,7,940,940,1952
1668,550000.0,3,2.0,1810,1.0,0,3,7,1010,800,1922
1669,396000.0,3,1.75,2340,1.0,0,4,6,1200,1140,1941
1670,635000.0,4,1.5,2820,2.0,0,3,7,2820,0,1911
1671,293000.0,3,1.0,1020,1.0,0,3,7,1020,0,1940
1672,339000.0,3,2.25,2090,1.0,0,4,7,1290,800,1979
1673,285000.0,4,2.25,1830,2.0,0,4,7,1830,0,1991
1674,775000.0,6,2.75,2980,1.5,0,3,7,2480,500,1916
1675,224000.0,4,1.5,1600,1.0,0,4,7,1600,0,1959
1676,2250000.0,4,3.5,4440,2.0,0,5,10,3140,1300,1922
1677,165050.0,3,1.0,1200,1.0,0,3,7,1200,0,1959
1678,275000.0,3,1.25,1230,1.5,0,4,7,1230,0,1913
1679,445000.0,5,3.0,2930,1.0,0,3,7,1750,1180,1951
1680,510000.0,3,2.25,2370,1.0,0,3,8,1930,440,1978
1681,1230000.0,4,2.5,3040,2.0,0,3,9,3040,0,2001
1682,390000.0,3,1.5,1610,1.0,0,3,7,1060,550,1970
